episode,epsilon,reward,steps,success,wall_collisions,penalty_visits,closed_door_attempts,key_collected,terminated,truncated
56,0.8258333333333334,-698.1600000000003,423,0,33,8,0,1,0,1
57,0.8226666666666667,-502.2400000000002,300,1,53,6,0,1,1,0
58,0.8195,-847.3499999999985,423,0,71,7,0,1,0,1
59,0.8163333333333334,-741.2399999999998,418,1,59,15,0,1,1,0
60,0.8131666666666667,-773.9599999999991,423,0,52,8,0,1,0,1
61,0.81,-758.0000000000002,423,0,50,8,0,1,0,1
62,0.8068333333333333,-802.6999999999971,423,0,58,8,0,1,0,1
63,0.8036666666666666,-896.7500000000008,423,0,55,18,2,1,0,1
64,0.8005,-876.0499999999995,423,0,50,21,0,1,0,1
65,0.7973333333333333,-802.3200000000005,423,0,47,11,0,1,0,1
66,0.7941666666666667,-740.6800000000023,423,0,45,6,0,1,0,1
67,0.791,-711.9300000000022,389,1,56,16,0,1,1,0
68,0.7878333333333334,-798.2300000000013,423,0,55,10,0,1,0,1
69,0.7846666666666666,-288.7299999999999,242,1,19,5,0,1,1,0
70,0.7815,-831.2799999999977,423,0,53,14,0,1,0,1
71,0.7783333333333333,-716.0699999999998,423,0,43,5,0,1,0,1
72,0.7751666666666667,-768.5600000000012,423,0,42,11,0,1,0,1
73,0.772,-817.8699999999989,423,0,58,10,0,1,0,1
74,0.7688333333333334,-785.1200000000014,423,0,46,11,0,1,0,1
75,0.7656666666666667,-771.5099999999996,423,0,47,9,0,1,0,1
76,0.7625,-455.1599999999999,288,1,56,1,0,1,1,0
77,0.7593333333333333,-880.440000000002,423,0,62,15,0,1,0,1
78,0.7561666666666667,-778.9700000000025,423,0,34,15,0,1,0,1
79,0.753,-398.7499999999995,324,1,27,2,0,1,1,0
80,0.7498333333333334,-958.2800000000026,423,0,58,23,3,1,0,1
81,0.7466666666666667,-407.1899999999998,265,1,35,9,0,1,1,0
82,0.7435,-366.68999999999966,239,1,42,4,0,1,1,0
83,0.7403333333333333,-820.6600000000034,423,0,64,8,0,1,0,1
84,0.7371666666666667,-497.14999999999935,366,1,33,5,1,1,1,0
85,0.734,-801.729999999999,423,0,43,16,0,1,0,1
86,0.7308333333333333,-184.87999999999994,141,1,21,6,0,1,1,0
87,0.7276666666666667,-493.8699999999996,302,1,38,10,2,1,1,0
88,0.7245,-351.54999999999995,282,1,22,4,2,1,1,0
89,0.7213333333333334,-323.4900000000002,226,1,38,2,0,1,1,0
90,0.7181666666666666,-641.9499999999989,387,1,41,16,0,1,1,0
