episode,epsilon,reward,steps,success,wall_collisions,penalty_visits,closed_door_attempts,key_collected,terminated,truncated
120,0.6231666666666666,-290.8799999999999,242,1,32,0,0,1,1,0
121,0.62,-41.85000000000004,106,1,10,0,0,1,1,0
122,0.6168333333333333,-347.19000000000005,252,1,34,4,0,1,1,0
123,0.6136666666666667,-768.6299999999999,423,0,55,5,0,1,0,1
124,0.6105,-856.3000000000022,423,0,70,9,0,1,0,1
125,0.6073333333333333,-816.9599999999997,423,0,48,13,1,1,0,1
126,0.6041666666666667,0.9200000000000017,73,1,9,0,0,1,1,0
127,0.601,-189.30000000000007,179,1,25,0,0,1,1,0
128,0.5978333333333333,-959.0100000000018,423,0,75,18,0,1,0,1
129,0.5946666666666667,-769.2499999999994,423,0,65,3,0,1,0,1
130,0.5915,-692.3500000000003,420,1,72,5,0,1,1,0
131,0.5883333333333334,-778.11,423,0,63,4,0,1,0,1
132,0.5851666666666667,-187.50999999999976,180,1,19,2,0,1,1,0
133,0.5820000000000001,-166.44999999999987,176,1,20,0,0,1,1,0
134,0.5788333333333333,-772.5800000000004,423,0,56,6,0,1,0,1
135,0.5756666666666668,-103.68000000000005,161,1,9,0,0,1,1,0
136,0.5725,-90.10999999999997,131,1,15,0,0,1,1,0
137,0.5693333333333334,-183.54999999999973,197,1,19,0,0,1,1,0
138,0.5661666666666667,-783.3799999999992,423,0,68,5,0,1,0,1
139,0.563,-252.1899999999997,205,1,27,1,2,1,1,0
140,0.5598333333333334,-772.7400000000022,423,0,49,9,0,1,0,1
141,0.5566666666666666,-29.230000000000032,93,1,11,0,0,1,1,0
142,0.5535000000000001,-723.3899999999979,423,0,51,5,0,1,0,1
143,0.5503333333333333,-842.7900000000022,423,0,66,9,0,1,0,1
144,0.5471666666666667,-643.3899999999987,423,0,37,3,0,1,0,1
145,0.544,-306.82000000000056,260,1,32,0,0,1,1,0
146,0.5408333333333333,-43.87000000000002,94,1,14,0,0,1,1,0
147,0.5376666666666667,-225.50999999999993,204,1,20,3,0,1,1,0
148,0.5345,-765.4400000000021,423,0,51,8,0,1,0,1
149,0.5313333333333333,-148.29999999999995,170,1,18,0,0,1,1,0
150,0.5281666666666667,-16.49000000000005,100,1,6,0,0,1,1,0
151,0.525,-787.09,423,0,55,9,0,1,0,1
152,0.5218333333333334,-772.5600000000012,423,0,46,10,0,1,0,1
153,0.5186666666666666,-87.63000000000004,135,1,13,0,0,1,1,0
154,0.5155000000000001,0.5600000000000165,50,1,16,0,0,1,1,0
155,0.5123333333333333,-70.50000000000001,110,1,16,0,0,1,1,0
156,0.5091666666666667,-120.96999999999993,171,1,11,0,0,1,1,0
157,0.506,-109.6199999999999,155,1,13,0,0,1,1,0
158,0.5028333333333334,-301.2500000000003,233,1,37,0,0,1,1,0
159,0.4996666666666667,-124.64000000000006,131,1,23,0,0,1,1,0
160,0.49650000000000005,-140.14,168,1,16,0,0,1,1,0
161,0.4933333333333334,-69.36000000000008,128,1,10,0,0,1,1,0
162,0.49016666666666675,-12.990000000000023,90,1,8,0,0,1,1,0
163,0.487,12.459999999999994,63,1,9,0,0,1,1,0
164,0.48383333333333334,-2.6000000000000654,69,1,11,0,0,1,1,0
165,0.4806666666666667,-114.56999999999984,99,1,19,5,0,1,1,0
166,0.47750000000000004,-70.14999999999999,104,1,18,0,0,1,1,0
167,0.4743333333333334,13.57999999999997,66,1,8,0,0,1,1,0
168,0.47116666666666673,29.58,66,1,4,0,0,1,1,0
169,0.46799999999999997,-423.79000000000013,279,1,47,3,0,1,1,0
170,0.4648333333333333,9.689999999999927,70,1,8,0,0,1,1,0
171,0.46166666666666667,-25.18000000000005,92,1,10,0,0,1,1,0
172,0.4585,-52.830000000000055,107,1,13,0,0,1,1,0
173,0.45533333333333337,-479.43999999999977,270,1,39,14,0,1,1,0
174,0.4521666666666667,-292.50999999999993,233,1,33,1,0,1,1,0
175,0.44900000000000007,-746.6999999999997,423,0,44,10,0,1,0,1
176,0.4458333333333333,-65.84999999999998,134,1,8,0,0,1,1,0
177,0.44266666666666665,27.959999999999994,68,1,4,0,0,1,1,0
178,0.4395,-31.930000000000078,95,1,11,0,0,1,1,0
179,0.43633333333333335,12.889999999999972,58,1,6,2,0,1,1,0
180,0.4331666666666667,-806.3700000000033,423,0,48,14,0,1,0,1
181,0.43000000000000005,-382.27000000000055,322,1,32,0,0,1,1,0
182,0.4268333333333333,-357.7100000000001,305,1,32,1,0,1,1,0
183,0.42366666666666664,-301.2399999999994,266,1,30,0,0,1,1,0
184,0.4205,-120.72000000000001,141,1,17,1,0,1,1,0
185,0.41733333333333344,-105.56000000000004,154,1,12,0,0,1,1,0
186,0.4141666666666667,-98.75999999999995,117,1,21,0,0,1,1,0
187,0.41100000000000003,20.189999999999984,68,1,6,0,0,1,1,0
188,0.4078333333333334,-635.3599999999991,423,0,40,0,0,1,0,1
189,0.4046666666666666,-84.30999999999999,144,1,10,0,0,1,1,0
190,0.4015000000000001,-77.41999999999994,132,1,12,0,0,1,1,0
191,0.39833333333333343,-723.3899999999996,423,0,53,4,0,1,0,1
192,0.39516666666666667,-180.41999999999996,182,1,22,0,0,1,1,0
193,0.392,5.5299999999999585,80,1,6,0,0,1,1,0
194,0.38883333333333336,47.04,55,1,3,0,0,1,1,0
195,0.3856666666666667,-174.82000000000005,206,1,14,0,0,1,1,0
196,0.38250000000000006,-39.90000000000005,118,1,6,0,0,1,1,0
197,0.3793333333333334,-533.6299999999998,408,1,42,4,0,1,1,0
198,0.37616666666666676,-665.1999999999978,423,0,45,2,0,1,0,1
199,0.373,34.39,59,1,5,0,0,1,1,0
200,0.36983333333333335,76.0,34,1,2,0,0,1,1,0
201,0.3666666666666667,-3.6100000000000563,80,1,8,0,0,1,1,0
202,0.36350000000000005,31.019999999999996,61,1,5,0,0,1,1,0
203,0.3603333333333334,-651.8499999999992,423,0,38,3,0,1,0,1
204,0.35716666666666674,-450.5299999999997,320,1,34,7,0,1,1,0
205,0.354,-7.320000000000007,84,1,8,0,0,1,1,0
206,0.35083333333333333,27.66000000000001,68,1,4,0,0,1,1,0
207,0.3476666666666667,-99.0699999999999,148,1,12,0,0,1,1,0
208,0.34450000000000003,-112.79999999999994,151,1,8,3,0,1,1,0
209,0.3413333333333334,55.879999999999995,44,1,4,0,0,1,1,0
210,0.3381666666666667,38.65,63,1,3,0,0,1,1,0
211,0.3350000000000001,31.060000000000016,66,1,4,0,0,1,1,0
212,0.3318333333333333,33.79999999999997,59,1,5,0,0,1,1,0
213,0.32866666666666666,63.730000000000004,41,1,3,0,0,1,1,0
214,0.3255,-100.27999999999996,133,1,17,0,0,1,1,0
215,0.32233333333333336,46.319999999999986,49,1,5,0,0,1,1,0
216,0.3191666666666667,23.42,75,1,3,0,0,1,1,0
217,0.31600000000000006,-80.62000000000008,112,1,18,0,0,1,1,0
218,0.3128333333333333,28.66000000000001,60,1,6,0,0,1,1,0
219,0.30966666666666665,-1.6300000000000665,69,1,11,0,0,1,1,0
220,0.3065,80.94,33,1,1,0,0,1,1,0
221,0.30333333333333345,-702.7599999999995,423,0,44,4,0,1,0,1
222,0.3001666666666667,53.26,43,1,5,0,0,1,1,0
223,0.29700000000000004,-93.29999999999997,130,1,16,0,0,1,1,0
224,0.2938333333333334,47.98999999999999,47,1,5,0,0,1,1,0
225,0.29066666666666663,38.98999999999999,55,1,5,0,0,1,1,0
226,0.2875000000000001,44.66999999999997,57,1,3,0,0,1,1,0
227,0.28433333333333344,54.149999999999984,52,1,2,0,0,1,1,0
228,0.2811666666666667,49.889999999999986,53,1,3,0,0,1,1,0
229,0.278,-130.4699999999998,182,1,10,0,0,1,1,0
230,0.2748333333333334,11.139999999999944,68,1,8,0,0,1,1,0
231,0.2716666666666666,-2.7199999999999847,77,1,9,0,0,1,1,0
232,0.26850000000000007,-13.179999999999993,93,1,7,0,0,1,1,0
233,0.2653333333333334,26.58,65,1,5,0,0,1,1,0
234,0.26216666666666677,30.159999999999997,63,1,5,0,0,1,1,0
235,0.259,54.43,49,1,3,0,0,1,1,0
236,0.25583333333333336,70.25,32,1,4,0,0,1,1,0
237,0.2526666666666667,46.29999999999999,52,1,4,0,0,1,1,0
238,0.24950000000000006,-737.6300000000008,423,0,49,4,0,0,0,1
239,0.2463333333333334,66.01999999999998,45,1,1,0,0,1,1,0
240,0.24316666666666675,-180.56,190,1,18,1,0,1,1,0
241,0.24,48.22999999999998,47,1,5,0,0,1,1,0
242,0.23683333333333334,33.32000000000001,67,1,3,0,0,1,1,0
243,0.2336666666666667,-372.80999999999995,237,1,26,13,0,1,1,0
244,0.23050000000000004,27.809999999999988,65,1,5,0,0,1,1,0
245,0.2273333333333334,47.13999999999999,52,1,4,0,0,1,1,0
246,0.22416666666666674,55.789999999999985,44,1,4,0,0,1,1,0
247,0.22100000000000009,57.77999999999999,39,1,5,0,0,1,1,0
248,0.21783333333333332,64.14999999999999,44,1,2,0,0,1,1,0
249,0.21466666666666667,88.46,27,1,1,0,0,1,1,0
250,0.21150000000000002,1.5299999999999727,67,1,11,0,0,1,1,0
251,0.20833333333333337,65.5,39,1,3,0,0,1,1,0
252,0.20516666666666672,32.790000000000006,53,1,7,0,0,1,1,0
253,0.20200000000000007,-397.6000000000002,330,1,28,3,0,1,1,0
254,0.1988333333333333,83.3,28,1,2,0,0,1,1,0
255,0.19566666666666666,50.629999999999995,56,1,2,0,0,1,1,0
256,0.1925,29.169999999999973,60,1,6,0,0,1,1,0
257,0.18933333333333335,15.899999999999991,67,1,7,0,0,1,1,0
258,0.1861666666666667,68.78,37,1,3,0,0,1,1,0
259,0.18300000000000005,26.809999999999988,59,1,7,0,0,1,1,0
260,0.1798333333333334,50.97,45,1,5,0,0,1,1,0
261,0.17666666666666664,52.63999999999999,40,1,6,0,0,1,1,0
262,0.1735,32.14999999999999,61,1,5,0,0,1,1,0
263,0.17033333333333345,-597.2700000000008,412,1,45,7,0,1,1,0
264,0.16716666666666669,34.209999999999994,45,1,9,0,0,1,1,0
265,0.16400000000000003,61.279999999999994,40,1,4,0,0,1,1,0
266,0.16083333333333338,83.72999999999999,31,1,1,0,0,1,1,0
267,0.15766666666666662,9.200000000000031,73,1,7,0,0,1,1,0
268,0.15450000000000008,54.89999999999999,49,1,3,0,0,1,1,0
269,0.15133333333333343,39.88,61,1,3,0,0,1,1,0
270,0.14816666666666678,91.03999999999999,28,1,0,0,0,1,1,0
271,0.14500000000000002,39.21999999999997,61,1,3,0,0,1,1,0
272,0.14183333333333337,50.89999999999999,45,1,5,0,0,1,1,0
273,0.13866666666666672,63.93999999999999,44,1,2,0,0,1,1,0
274,0.13550000000000006,61.56999999999999,46,1,2,0,0,1,1,0
275,0.1323333333333334,71.64,38,1,2,0,0,1,1,0
276,0.12916666666666676,74.1,39,1,1,0,0,1,1,0
277,0.126,68.12,34,1,4,0,0,1,1,0
278,0.12283333333333335,59.559999999999995,45,1,3,0,0,1,1,0
279,0.1196666666666667,68.85,40,1,2,0,0,1,1,0
280,0.11650000000000005,58.289999999999985,39,1,5,0,0,1,1,0
281,0.1133333333333334,66.1,39,1,3,0,0,1,1,0
282,0.11016666666666675,47.639999999999986,55,1,3,0,0,1,1,0
283,0.1070000000000001,81.69999999999999,36,1,0,0,0,1,1,0
284,0.10383333333333333,-52.57000000000001,97,1,7,4,0,1,1,0
285,0.10066666666666668,71.38,38,1,2,0,0,1,1,0
286,0.09750000000000003,81.83999999999999,36,1,0,0,0,1,1,0
287,0.09433333333333338,48.290000000000006,58,1,2,0,0,1,1,0
288,0.09116666666666673,65.16,33,1,5,0,0,1,1,0
289,0.08800000000000008,58.37999999999998,42,1,4,0,0,1,1,0
290,0.08483333333333332,-581.3100000000003,398,1,40,10,0,1,1,0
291,0.08166666666666667,31.050000000000026,69,1,3,0,0,1,1,0
292,0.07850000000000001,71.73999999999998,41,1,1,0,0,1,1,0
293,0.07533333333333336,-600.9599999999982,423,0,22,4,0,1,0,1
294,0.07216666666666671,29.61999999999999,46,1,10,0,0,1,1,0
295,0.06900000000000006,46.09999999999999,46,1,6,0,0,1,1,0
296,0.06583333333333341,49.109999999999985,50,1,4,0,0,1,1,0
297,0.06266666666666665,52.649999999999984,40,1,6,0,0,1,1,0
298,0.0595,64.98999999999998,47,1,1,0,0,1,1,0
299,0.05633333333333346,59.79999999999998,51,1,1,0,0,1,1,0
300,0.053166666666666695,83.35,31,1,1,0,0,1,1,0
301,0.050000000000000044,78.11,29,1,3,0,0,1,1,0
302,0.050000000000000044,68.47999999999999,37,1,3,0,0,1,1,0
303,0.050000000000000044,76.25,34,1,2,0,0,1,1,0
304,0.050000000000000044,-7.940000000000069,89,1,7,0,0,1,1,0
305,0.050000000000000044,73.66,36,1,2,0,0,1,1,0
306,0.050000000000000044,47.75999999999998,55,1,3,0,0,1,1,0
307,0.050000000000000044,43.260000000000005,62,1,2,0,0,1,1,0
308,0.050000000000000044,86.08,29,1,1,0,0,1,1,0
309,0.050000000000000044,73.27000000000001,33,1,3,0,0,1,1,0
310,0.050000000000000044,41.65999999999999,50,1,6,0,0,1,1,0
311,0.050000000000000044,55.65999999999999,52,1,2,0,0,1,1,0
312,0.050000000000000044,71.38,38,1,2,0,0,1,1,0
313,0.050000000000000044,73.78999999999999,39,1,1,0,0,1,1,0
314,0.050000000000000044,17.059999999999988,67,1,7,0,0,1,1,0
315,0.050000000000000044,33.82999999999997,70,1,2,0,0,1,1,0
316,0.050000000000000044,-13.44000000000004,90,1,8,0,0,1,1,0
317,0.050000000000000044,66.10999999999999,36,1,4,0,0,1,1,0
318,0.050000000000000044,28.039999999999978,65,1,5,0,0,1,1,0
319,0.050000000000000044,80.71,30,1,2,0,0,1,1,0
320,0.050000000000000044,21.730000000000004,74,1,4,0,0,1,1,0
321,0.050000000000000044,52.31999999999998,54,1,2,0,0,1,1,0
322,0.050000000000000044,56.24,44,1,4,0,0,1,1,0
323,0.050000000000000044,-19.060000000000016,96,1,7,0,0,1,1,0
324,0.050000000000000044,29.289999999999978,71,1,3,0,0,1,1,0
325,0.050000000000000044,86.58,32,1,0,0,0,1,1,0
326,0.050000000000000044,55.55999999999998,41,1,5,0,0,1,1,0
327,0.050000000000000044,24.570000000000007,61,1,7,0,0,1,1,0
328,0.050000000000000044,49.569999999999986,53,1,3,0,0,1,1,0
329,0.050000000000000044,74.37,39,1,1,0,0,1,1,0
330,0.050000000000000044,56.53999999999999,47,1,3,0,0,1,1,0
331,0.050000000000000044,83.09,28,1,2,0,0,1,1,0
332,0.050000000000000044,53.37000000000002,57,1,1,0,0,1,1,0
333,0.050000000000000044,88.33,27,1,1,0,0,1,1,0
334,0.050000000000000044,32.989999999999995,53,1,7,0,0,1,1,0
335,0.050000000000000044,65.94,39,1,3,0,0,1,1,0
336,0.050000000000000044,83.41999999999999,31,1,1,0,0,1,1,0
337,0.050000000000000044,56.309999999999995,44,1,4,0,0,1,1,0
338,0.050000000000000044,76.41,37,1,1,0,0,1,1,0
339,0.050000000000000044,66.42999999999999,42,1,2,0,0,1,1,0
340,0.050000000000000044,15.120000000000005,72,1,6,0,0,1,1,0
341,0.050000000000000044,68.15,34,1,4,0,0,1,1,0
342,0.050000000000000044,78.33,32,1,2,0,0,1,1,0
343,0.050000000000000044,60.40999999999999,37,1,5,0,0,1,1,0
344,0.050000000000000044,-717.4500000000019,423,0,22,13,0,0,0,1
345,0.050000000000000044,53.84999999999999,46,1,4,0,0,1,1,0
346,0.050000000000000044,50.89999999999999,45,1,5,0,0,1,1,0
347,0.050000000000000044,62.47999999999999,46,1,2,0,0,1,1,0
348,0.050000000000000044,63.690000000000005,38,1,4,0,0,1,1,0
349,0.050000000000000044,80.71,30,1,2,0,0,1,1,0
350,0.050000000000000044,80.55,30,1,2,0,0,1,1,0
351,0.050000000000000044,61.179999999999986,43,1,3,0,0,1,1,0
352,0.050000000000000044,62.27999999999999,46,1,2,0,0,1,1,0
353,0.050000000000000044,-64.48000000000006,123,1,11,0,0,1,1,0
354,0.050000000000000044,71.28,38,1,2,0,0,1,1,0
355,0.050000000000000044,75.53999999999999,31,1,3,0,0,1,1,0
356,0.050000000000000044,44.309999999999974,48,1,5,0,0,1,1,0
357,0.050000000000000044,71.50999999999999,38,1,2,0,0,1,1,0
358,0.050000000000000044,39.20999999999999,52,1,6,0,0,1,1,0
359,0.050000000000000044,81.64,36,1,0,0,0,1,1,0
360,0.050000000000000044,-141.69,169,1,15,1,0,1,1,0
361,0.050000000000000044,66.77999999999999,39,1,3,0,0,1,1,0
362,0.050000000000000044,33.63999999999997,50,1,8,0,0,1,1,0
363,0.050000000000000044,55.29999999999999,41,1,5,0,0,1,1,0
364,0.050000000000000044,47.47,52,1,4,0,0,1,1,0
365,0.050000000000000044,-91.20000000000003,122,1,15,1,0,1,1,0
366,0.050000000000000044,-3.300000000000054,77,1,7,1,0,1,1,0
367,0.050000000000000044,69.92999999999999,43,1,1,0,0,1,1,0
368,0.050000000000000044,-30.009999999999977,112,1,6,0,0,1,1,0
369,0.050000000000000044,71.0,38,1,2,0,0,1,1,0
370,0.050000000000000044,43.13999999999998,53,1,4,0,0,1,1,0
371,0.050000000000000044,40.099999999999994,44,1,8,0,0,1,1,0
372,0.050000000000000044,48.94999999999999,47,1,5,0,0,1,1,0
373,0.050000000000000044,22.879999999999953,58,1,8,0,0,1,1,0
374,0.050000000000000044,17.179999999999964,64,1,8,0,0,1,1,0
375,0.050000000000000044,55.03999999999999,52,1,2,0,0,1,1,0
376,0.050000000000000044,63.22999999999998,49,1,1,0,0,1,1,0
377,0.050000000000000044,41.91999999999999,59,1,3,0,0,1,1,0
378,0.050000000000000044,78.63999999999999,32,1,2,0,0,1,1,0
379,0.050000000000000044,-9.700000000000003,94,1,6,0,0,1,1,0
380,0.050000000000000044,-657.4600000000007,423,0,26,8,0,1,0,1
381,0.050000000000000044,53.239999999999995,54,1,2,0,0,1,1,0
382,0.050000000000000044,33.90999999999998,59,1,3,1,0,1,1,0
383,0.050000000000000044,57.969999999999985,39,1,5,0,0,1,1,0
384,0.050000000000000044,68.13,37,1,3,0,0,1,1,0
385,0.050000000000000044,83.39999999999999,31,1,1,0,0,1,1,0
386,0.050000000000000044,86.03999999999999,29,1,1,0,0,1,1,0
387,0.050000000000000044,45.179999999999986,54,1,4,0,0,1,1,0
388,0.050000000000000044,-209.02000000000004,193,1,22,2,0,1,1,0
389,0.050000000000000044,45.35999999999999,57,1,3,0,0,1,1,0
390,0.050000000000000044,86.08999999999999,29,1,1,0,0,1,1,0
391,0.050000000000000044,62.589999999999996,35,1,5,0,0,1,1,0
392,0.050000000000000044,86.16,29,1,1,0,0,1,1,0
393,0.050000000000000044,40.32999999999999,47,1,7,0,0,1,1,0
394,0.050000000000000044,63.19999999999999,38,1,4,0,0,1,1,0
395,0.050000000000000044,68.80999999999999,37,1,3,0,0,1,1,0
396,0.050000000000000044,-249.07000000000005,195,1,29,3,0,1,1,0
397,0.050000000000000044,59.39999999999999,48,1,2,0,0,1,1,0
398,0.050000000000000044,63.60999999999999,38,1,4,0,0,1,1,0
399,0.050000000000000044,60.99999999999999,43,1,3,0,0,1,1,0
400,0.050000000000000044,21.009999999999977,71,1,5,0,0,1,1,0
