episode,epsilon,reward,steps,success,wall_collisions,penalty_visits,closed_door_attempts,key_collected,terminated,truncated
56,0.8258333333333334,-797.2000000000006,423,0,36,17,0,1,0,1
57,0.8226666666666667,-227.87999999999988,200,1,26,1,0,1,1,0
58,0.8195,-650.3199999999995,375,1,78,2,1,1,1,0
59,0.8163333333333334,-1025.8000000000002,423,0,121,1,4,1,0,1
60,0.8131666666666667,-697.4699999999991,423,0,31,8,1,1,0,1
61,0.81,-843.9100000000004,423,0,70,8,0,1,0,1
62,0.8068333333333333,-477.88000000000005,312,1,58,0,0,1,1,0
63,0.8036666666666666,-770.2200000000003,423,0,47,11,0,1,0,1
64,0.8005,-852.5200000000042,423,0,63,12,0,1,0,1
65,0.7973333333333333,-728.0699999999983,423,0,37,10,0,1,0,1
66,0.7941666666666667,-772.9500000000015,423,0,55,6,0,1,0,1
67,0.791,-281.11999999999966,224,1,22,4,2,1,1,0
68,0.7878333333333334,-321.97000000000014,240,1,24,6,0,1,1,0
69,0.7846666666666666,-894.4799999999994,423,0,67,15,0,1,0,1
70,0.7815,-462.7200000000001,290,1,33,10,2,1,1,0
71,0.7783333333333333,-785.2000000000021,423,0,51,9,0,1,0,1
72,0.7751666666666667,-753.4399999999996,423,0,54,6,0,1,0,1
73,0.772,-464.46999999999974,339,1,33,6,0,1,1,0
74,0.7688333333333334,-437.02000000000004,307,1,36,6,0,1,1,0
75,0.7656666666666667,-404.3500000000004,276,1,29,8,0,1,1,0
76,0.7625,-126.07000000000001,154,1,16,0,0,1,1,0
77,0.7593333333333333,-904.660000000002,423,0,68,15,0,1,0,1
78,0.7561666666666667,-337.4399999999996,247,1,27,6,0,1,1,0
79,0.753,-174.56000000000012,185,1,14,2,0,1,1,0
80,0.7498333333333334,-547.4400000000002,340,1,44,11,0,1,1,0
81,0.7466666666666667,-780.7999999999986,423,0,50,9,0,1,0,1
82,0.7435,-555.3199999999997,373,1,27,14,0,1,1,0
83,0.7403333333333333,-299.78999999999985,238,1,27,4,0,1,1,0
84,0.7371666666666667,-597.3100000000007,393,1,46,8,0,1,1,0
85,0.734,-370.97000000000025,221,1,51,3,0,1,1,0
86,0.7308333333333333,-364.63000000000017,226,1,52,1,0,1,1,0
87,0.7276666666666667,-381.26000000000033,303,1,29,3,0,1,1,0
88,0.7245,-280.73000000000025,188,1,30,7,0,1,1,0
89,0.7213333333333334,-322.5,226,1,30,6,0,1,1,0
90,0.7181666666666666,-97.30999999999993,119,1,17,1,0,1,1,0
91,0.7150000000000001,-247.1400000000001,241,1,22,0,0,1,1,0
92,0.7118333333333333,-168.11999999999983,170,1,19,0,1,1,1,0
93,0.7086666666666668,-350.89000000000004,215,1,41,6,0,1,1,0
94,0.7055,-603.3400000000004,332,1,82,0,0,1,1,0
95,0.7023333333333333,-131.9199999999999,140,1,20,1,0,1,1,0
96,0.6991666666666667,-164.69,132,1,30,1,0,1,1,0
97,0.696,-768.4300000000009,423,0,34,15,0,1,0,1
98,0.6928333333333334,-123.75999999999998,139,1,21,0,0,1,1,0
99,0.6896666666666667,-102.93999999999993,134,1,10,3,0,1,1,0
100,0.6865,-811.8900000000006,423,0,55,12,0,1,0,1
101,0.6833333333333333,-70.30999999999993,114,1,8,3,0,1,1,0
102,0.6801666666666667,-110.05999999999996,136,1,18,0,0,1,1,0
103,0.677,-285.83999999999986,229,1,23,5,0,1,1,0
104,0.6738333333333333,-257.1500000000001,191,1,26,5,0,1,1,0
105,0.6706666666666667,-371.09999999999997,253,1,23,10,1,1,1,0
106,0.6675,-486.34999999999997,317,1,38,9,0,1,1,0
107,0.6643333333333333,-459.41999999999945,340,1,35,5,0,1,1,0
108,0.6611666666666667,-476.39000000000004,302,1,53,3,0,1,1,0
109,0.658,2.3499999999999517,82,1,6,0,0,1,1,0
110,0.6548333333333334,-126.04999999999997,140,1,13,3,0,1,1,0
111,0.6516666666666667,-12.740000000000023,85,1,8,0,0,1,1,0
112,0.6485000000000001,8.919999999999973,76,1,4,1,0,1,1,0
113,0.6453333333333333,-202.84999999999985,173,1,17,6,0,1,1,0
114,0.6421666666666668,-119.20000000000003,164,1,5,3,0,1,1,0
115,0.639,-336.7699999999999,226,1,36,5,0,1,1,0
116,0.6358333333333333,-411.9300000000004,251,1,53,3,0,1,1,0
117,0.6326666666666667,-91.95000000000012,131,1,15,0,0,1,1,0
118,0.6295,-173.64000000000004,182,1,14,3,0,1,1,0
119,0.6263333333333334,-82.45999999999997,142,1,8,0,0,1,1,0
120,0.6231666666666666,-59.87999999999998,117,1,7,2,0,1,1,0
121,0.62,-97.35999999999991,123,1,16,1,0,1,1,0
122,0.6168333333333333,-128.38,155,1,17,0,0,1,1,0
123,0.6136666666666667,-136.60000000000002,177,1,9,2,0,1,1,0
124,0.6105,-254.73999999999972,213,1,16,7,0,1,1,0
125,0.6073333333333333,-224.23000000000008,163,1,16,10,0,1,1,0
126,0.6041666666666667,-89.55999999999996,113,1,15,2,0,1,1,0
127,0.601,-165.32000000000005,153,1,19,3,0,1,1,0
128,0.5978333333333333,-90.65999999999998,112,1,13,3,0,1,1,0
129,0.5946666666666667,-59.590000000000046,103,1,8,3,0,1,1,0
130,0.5915,-142.76999999999998,137,1,13,5,0,1,1,0
131,0.5883333333333334,-186.94999999999976,174,1,18,4,0,1,1,0
132,0.5851666666666667,-91.41999999999986,123,1,13,2,0,1,1,0
133,0.5820000000000001,-169.80999999999995,155,1,16,5,0,1,1,0
134,0.5788333333333333,-40.04000000000006,96,1,10,1,0,1,1,0
135,0.5756666666666668,-150.15000000000003,162,1,14,3,0,1,1,0
136,0.5725,-248.83000000000004,214,1,21,4,0,1,1,0
137,0.5693333333333334,-22.169999999999973,99,1,7,0,0,1,1,0
138,0.5661666666666667,-101.50999999999995,125,1,17,1,0,1,1,0
139,0.563,-128.44000000000005,134,1,11,5,0,1,1,0
140,0.5598333333333334,-164.02999999999997,170,1,10,5,0,1,1,0
141,0.5566666666666666,-148.33999999999997,162,1,14,3,0,1,1,0
142,0.5535000000000001,-26.13000000000001,95,1,7,1,0,1,1,0
143,0.5503333333333333,-76.48000000000009,101,1,13,3,0,1,1,0
144,0.5471666666666667,-48.36000000000003,102,1,6,3,0,1,1,0
145,0.544,-32.24000000000002,85,1,9,2,0,1,1,0
146,0.5408333333333333,-65.21000000000002,107,1,13,1,0,1,1,0
147,0.5376666666666667,-129.73000000000002,141,1,19,1,0,1,1,0
148,0.5345,-7.500000000000014,73,1,9,1,0,1,1,0
149,0.5313333333333333,-24.110000000000028,96,1,6,1,0,1,1,0
150,0.5281666666666667,-25.590000000000018,101,1,7,0,0,1,1,0
151,0.525,3.4499999999999744,68,1,9,0,0,1,1,0
152,0.5218333333333334,-11.870000000000019,80,1,6,2,0,1,1,0
153,0.5186666666666666,-42.42000000000006,110,1,6,1,0,1,1,0
154,0.5155000000000001,-45.17,94,1,11,1,0,1,1,0
155,0.5123333333333333,-100.9699999999999,148,1,10,1,0,1,1,0
156,0.5091666666666667,-82.41999999999997,136,1,5,2,1,1,1,0
157,0.506,-25.34999999999998,95,1,8,0,0,1,1,0
158,0.5028333333333334,-31.989999999999966,101,1,9,0,0,1,1,0
159,0.4996666666666667,-100.65999999999995,148,1,12,0,0,1,1,0
160,0.49650000000000005,-21.439999999999955,96,1,7,0,0,1,1,0
161,0.4933333333333334,-27.560000000000073,97,1,9,0,0,1,1,0
162,0.49016666666666675,-10.749999999999986,84,1,4,2,0,1,1,0
163,0.487,9.09999999999998,76,1,6,0,0,1,1,0
164,0.48383333333333334,5.389999999999887,83,1,5,0,0,1,1,0
165,0.4806666666666667,-31.159999999999982,102,1,6,1,0,1,1,0
166,0.47750000000000004,0.5799999999999699,93,1,3,0,0,1,1,0
167,0.4743333333333334,-239.86000000000013,192,1,15,8,0,1,1,0
168,0.47116666666666673,-7.9300000000000495,73,1,6,2,0,1,1,0
169,0.46799999999999997,-139.98999999999995,165,1,13,2,0,1,1,0
170,0.4648333333333333,-22.460000000000022,93,1,6,1,0,1,1,0
171,0.46166666666666667,-107.17,149,1,11,1,0,1,1,0
172,0.4585,-22.290000000000063,93,1,9,0,0,1,1,0
173,0.45533333333333337,-101.39999999999996,122,1,14,3,0,1,1,0
174,0.4521666666666667,-7.259999999999977,76,1,8,1,0,1,1,0
175,0.44900000000000007,-13.110000000000085,91,1,5,1,0,1,1,0
176,0.4458333333333333,-20.580000000000027,96,1,5,1,0,1,1,0
177,0.44266666666666665,-35.44000000000001,103,1,7,1,0,1,1,0
178,0.4395,-25.450000000000003,101,1,5,1,0,1,1,0
179,0.43633333333333335,-28.770000000000053,86,1,6,3,0,1,1,0
180,0.4331666666666667,-47.500000000000014,104,1,9,1,0,1,1,0
181,0.43000000000000005,-1.4400000000000404,90,1,2,0,1,1,1,0
182,0.4268333333333333,-11.000000000000014,86,1,8,0,0,1,1,0
183,0.42366666666666664,-87.77,119,1,17,0,0,1,1,0
184,0.4205,-183.8900000000001,193,1,13,3,0,1,1,0
185,0.41733333333333344,14.129999999999981,86,1,1,0,0,1,1,0
186,0.4141666666666667,-41.92,101,1,9,1,0,1,1,0
187,0.41100000000000003,-17.830000000000055,98,1,4,1,0,1,1,0
188,0.4078333333333334,-27.67,103,1,3,2,0,1,1,0
189,0.4046666666666666,-12.17000000000003,66,1,10,2,0,1,1,0
190,0.4015000000000001,-49.040000000000035,112,1,8,1,0,1,1,0
191,0.39833333333333343,27.799999999999997,71,1,2,0,0,1,1,0
192,0.39516666666666667,-48.45000000000009,101,1,8,2,0,1,1,0
193,0.392,-75.89,109,1,10,3,0,1,1,0
194,0.38883333333333336,31.14999999999999,72,1,2,0,0,1,1,0
195,0.3856666666666667,-32.37000000000002,88,1,6,3,0,1,1,0
196,0.38250000000000006,-34.800000000000026,103,1,4,2,0,1,1,0
197,0.3793333333333334,-76.58000000000003,98,1,12,4,0,1,1,0
198,0.37616666666666676,-6.929999999999993,73,1,11,0,0,1,1,0
199,0.373,-4.900000000000077,77,1,7,1,0,1,1,0
200,0.36983333333333335,-19.530000000000072,80,1,7,2,0,1,1,0
201,0.3666666666666667,16.239999999999995,61,1,8,0,0,1,1,0
202,0.36350000000000005,12.099999999999966,80,1,4,0,0,1,1,0
203,0.3603333333333334,2.4699999999999562,82,1,4,1,0,1,1,0
204,0.35716666666666674,-18.760000000000034,83,1,6,2,0,1,1,0
205,0.354,-84.9099999999999,105,1,7,6,0,1,1,0
206,0.35083333333333333,40.949999999999974,61,1,2,0,0,1,1,0
207,0.3476666666666667,16.039999999999978,78,1,4,0,0,1,1,0
208,0.34450000000000003,12.739999999999966,77,1,5,0,0,1,1,0
209,0.3413333333333334,-16.769999999999996,90,1,6,1,0,1,1,0
210,0.3381666666666667,-78.68000000000002,142,1,6,1,0,1,1,0
211,0.3350000000000001,40.16999999999998,61,1,2,0,0,1,1,0
212,0.3318333333333333,26.33,65,1,2,1,0,1,1,0
213,0.32866666666666666,2.200000000000003,93,1,3,0,0,1,1,0
214,0.3255,20.560000000000016,74,1,2,1,0,1,1,0
215,0.32233333333333336,33.33,62,1,4,0,0,1,1,0
216,0.3191666666666667,16.029999999999987,70,1,6,0,0,1,1,0
217,0.31600000000000006,-19.280000000000072,108,1,2,1,0,1,1,0
218,0.3128333333333333,26.719999999999985,68,1,4,0,0,1,1,0
219,0.30966666666666665,1.4599999999999511,76,1,8,0,0,1,1,0
220,0.3065,-6.310000000000031,84,1,7,0,0,1,1,0
221,0.30333333333333345,-33.45000000000003,106,1,6,1,0,1,1,0
222,0.3001666666666667,-23.260000000000062,90,1,8,1,0,1,1,0
223,0.29700000000000004,5.459999999999965,78,1,2,2,0,1,1,0
224,0.2938333333333334,5.42000000000003,63,1,11,0,0,1,1,0
225,0.29066666666666663,27.019999999999996,68,1,4,0,0,1,1,0
226,0.2875000000000001,47.52999999999998,61,1,1,0,0,1,1,0
227,0.28433333333333344,24.469999999999985,67,1,5,0,0,1,1,0
228,0.2811666666666667,-0.4200000000000301,70,1,5,2,0,1,1,0
229,0.278,-10.18000000000005,89,1,7,0,0,1,1,0
230,0.2748333333333334,37.339999999999954,69,1,1,0,0,1,1,0
231,0.2716666666666666,-7.6899999999999835,87,1,7,0,0,1,1,0
232,0.26850000000000007,14.91999999999993,78,1,4,0,0,1,1,0
233,0.2653333333333334,31.59999999999998,64,1,4,0,0,1,1,0
234,0.26216666666666677,19.35000000000001,74,1,4,0,0,1,1,0
235,0.259,7.079999999999956,81,1,5,0,0,1,1,0
236,0.25583333333333336,9.509999999999977,79,1,5,0,0,1,1,0
237,0.2526666666666667,-7.000000000000028,85,1,2,2,0,1,1,0
238,0.24950000000000006,30.469999999999985,66,1,3,0,0,1,1,0
239,0.2463333333333334,18.149999999999935,79,1,3,0,0,1,1,0
240,0.24316666666666675,21.409999999999982,66,1,6,0,0,1,1,0
241,0.24,18.959999999999965,79,1,3,0,0,1,1,0
242,0.23683333333333334,49.329999999999984,56,1,2,0,0,1,1,0
243,0.2336666666666667,9.049999999999997,57,1,5,3,0,1,1,0
244,0.23050000000000004,-5.060000000000045,79,1,8,0,0,1,1,0
245,0.2273333333333334,54.22999999999998,52,1,2,0,0,1,1,0
246,0.22416666666666674,21.979999999999976,63,1,6,0,0,1,1,0
247,0.22100000000000009,-22.04000000000002,66,1,8,4,0,1,1,0
248,0.21783333333333332,26.419999999999973,62,1,6,0,0,1,1,0
249,0.21466666666666667,31.909999999999982,64,1,4,0,0,1,1,0
250,0.21150000000000002,-1.5700000000000358,70,1,8,1,0,1,1,0
251,0.20833333333333337,-6.8799999999999955,81,1,8,0,0,1,1,0
252,0.20516666666666672,41.39999999999999,56,1,4,0,0,1,1,0
253,0.20200000000000007,-5.089999999999989,68,1,12,0,0,1,1,0
254,0.1988333333333333,39.94999999999998,69,1,0,0,0,1,1,0
255,0.19566666666666666,53.91999999999999,55,1,1,0,0,1,1,0
256,0.1925,42.59999999999999,62,1,2,0,0,1,1,0
257,0.18933333333333335,28.86,63,1,5,0,0,1,1,0
258,0.1861666666666667,61.9,49,1,1,0,0,1,1,0
259,0.18300000000000005,53.510000000000005,49,1,3,0,0,1,1,0
260,0.1798333333333334,43.04999999999999,62,1,1,0,0,1,1,0
261,0.17666666666666664,-18.799999999999983,83,1,9,1,0,1,1,0
262,0.1735,15.439999999999955,72,1,5,0,0,1,1,0
263,0.17033333333333345,66.22999999999999,42,1,2,0,0,1,1,0
264,0.16716666666666669,13.479999999999976,77,1,4,0,0,1,1,0
265,0.16400000000000003,47.399999999999984,55,1,3,0,0,1,1,0
266,0.16083333333333338,47.089999999999975,58,1,2,0,0,1,1,0
267,0.15766666666666662,12.309999999999974,77,1,3,1,0,1,1,0
268,0.15450000000000008,20.700000000000003,69,1,3,1,0,1,1,0
269,0.15133333333333343,21.07999999999997,57,1,8,0,0,1,1,0
270,0.14816666666666678,30.689999999999984,55,1,4,1,0,1,1,0
271,0.14500000000000002,66.10999999999999,42,1,2,0,0,1,1,0
272,0.14183333333333337,36.75999999999999,63,1,3,0,0,1,1,0
273,0.13866666666666672,3.939999999999955,66,1,6,2,0,1,1,0
274,0.13550000000000006,41.60999999999998,56,1,4,0,0,1,1,0
275,0.1323333333333334,41.969999999999985,48,1,4,1,0,1,1,0
276,0.12916666666666676,21.34999999999995,58,1,4,2,0,1,1,0
277,0.126,42.819999999999986,45,1,4,1,0,1,1,0
278,0.12283333333333335,49.739999999999974,48,1,2,1,0,1,1,0
279,0.1196666666666667,45.18999999999998,52,1,2,1,0,1,1,0
280,0.11650000000000005,44.46,57,1,3,0,0,1,1,0
281,0.1133333333333334,36.75999999999999,52,1,4,1,0,1,1,0
282,0.11016666666666675,46.61999999999998,52,1,4,0,0,1,1,0
283,0.1070000000000001,66.22999999999999,42,1,2,0,0,1,1,0
284,0.10383333333333333,28.369999999999976,63,1,3,1,0,1,1,0
285,0.10066666666666668,59.889999999999986,54,1,0,0,0,1,1,0
286,0.09750000000000003,35.61999999999999,60,1,2,1,0,1,1,0
287,0.09433333333333338,67.14,42,1,1,0,0,1,1,0
288,0.09116666666666673,52.00999999999999,57,1,1,0,0,1,1,0
289,0.08800000000000008,57.79999999999999,56,1,0,0,0,1,1,0
290,0.08483333333333332,58.90999999999999,48,1,2,0,0,1,1,0
291,0.08166666666666667,28.889999999999986,55,1,3,2,0,1,1,0
292,0.07850000000000001,69.53,46,1,0,0,0,1,1,0
293,0.07533333333333336,17.659999999999954,74,1,2,1,0,1,1,0
294,0.07216666666666671,-12.290000000000077,70,1,4,4,0,1,1,0
295,0.06900000000000006,47.58999999999998,44,1,6,0,0,1,1,0
296,0.06583333333333341,2.5400000000000063,74,1,4,2,0,1,1,0
297,0.06266666666666665,46.609999999999985,55,1,3,0,0,1,1,0
298,0.0595,55.48999999999999,44,1,4,0,0,1,1,0
299,0.05633333333333346,47.99999999999998,50,1,4,0,0,1,1,0
300,0.053166666666666695,55.57999999999999,44,1,4,0,0,1,1,0
301,0.050000000000000044,69.33,46,1,0,0,0,1,1,0
302,0.050000000000000044,56.11000000000001,47,1,3,0,0,1,1,0
303,0.050000000000000044,59.66,48,1,1,0,0,1,1,0
304,0.050000000000000044,49.23999999999998,53,1,3,0,0,1,1,0
305,0.050000000000000044,55.00999999999999,49,1,2,0,0,1,1,0
306,0.050000000000000044,39.3,52,1,5,0,0,1,1,0
307,0.050000000000000044,65.14999999999998,42,1,0,1,0,1,1,0
308,0.050000000000000044,68.50999999999999,40,1,2,0,0,1,1,0
309,0.050000000000000044,51.61,54,1,2,0,0,1,1,0
310,0.050000000000000044,37.22999999999999,57,1,4,0,0,1,1,0
311,0.050000000000000044,66.19999999999999,42,1,2,0,0,1,1,0
312,0.050000000000000044,64.32,47,1,1,0,0,1,1,0
313,0.050000000000000044,55.599999999999994,44,1,4,0,0,1,1,0
314,0.050000000000000044,33.09999999999995,73,1,1,0,0,1,1,0
315,0.050000000000000044,53.4,46,1,4,0,0,1,1,0
316,0.050000000000000044,56.289999999999985,50,1,2,0,0,1,1,0
317,0.050000000000000044,64.60999999999999,50,1,0,0,0,1,1,0
318,0.050000000000000044,33.219999999999985,64,1,3,0,0,1,1,0
319,0.050000000000000044,51.96,57,1,1,0,0,1,1,0
320,0.050000000000000044,69.72999999999999,43,1,0,0,0,1,1,0
321,0.050000000000000044,54.319999999999986,52,1,2,0,0,1,1,0
322,0.050000000000000044,33.949999999999974,65,1,3,0,0,1,1,0
323,0.050000000000000044,39.33999999999999,50,1,4,1,0,1,1,0
324,0.050000000000000044,41.709999999999994,59,1,3,0,0,1,1,0
325,0.050000000000000044,74.38999999999999,42,1,0,0,0,1,1,0
326,0.050000000000000044,44.19999999999998,57,1,3,0,0,1,1,0
327,0.050000000000000044,50.73,48,1,4,0,0,1,1,0
328,0.050000000000000044,58.649999999999984,48,1,2,0,0,1,1,0
329,0.050000000000000044,66.96000000000001,48,1,0,0,0,1,1,0
330,0.050000000000000044,29.209999999999994,58,1,2,2,0,1,1,0
331,0.050000000000000044,61.959999999999994,49,1,1,0,0,1,1,0
332,0.050000000000000044,49.689999999999976,56,1,2,0,0,1,1,0
333,0.050000000000000044,43.649999999999984,54,1,4,0,0,1,1,0
334,0.050000000000000044,24.16000000000001,64,1,4,1,0,1,1,0
335,0.050000000000000044,46.219999999999985,55,1,3,0,0,1,1,0
336,0.050000000000000044,58.55999999999999,45,1,3,0,0,1,1,0
337,0.050000000000000044,33.979999999999976,59,1,5,0,0,1,1,0
338,0.050000000000000044,44.010000000000005,54,1,4,0,0,1,1,0
339,0.050000000000000044,48.92,50,1,4,0,0,1,1,0
340,0.050000000000000044,57.24999999999999,47,1,2,0,0,1,1,0
341,0.050000000000000044,36.279999999999994,57,1,5,0,0,1,1,0
342,0.050000000000000044,72.16,44,1,0,0,0,1,1,0
343,0.050000000000000044,64.03,47,1,1,0,0,1,1,0
344,0.050000000000000044,47.249999999999986,47,1,3,1,0,1,1,0
345,0.050000000000000044,51.26999999999998,51,1,3,0,0,1,1,0
346,0.050000000000000044,37.63999999999999,55,1,3,1,0,1,1,0
347,0.050000000000000044,46.77999999999998,55,1,3,0,0,1,1,0
348,0.050000000000000044,66.85,45,1,1,0,0,1,1,0
349,0.050000000000000044,58.22999999999999,45,1,3,0,0,1,1,0
350,0.050000000000000044,43.54,46,1,2,2,0,1,1,0
351,0.050000000000000044,61.18999999999999,43,1,3,0,0,1,1,0
352,0.050000000000000044,52.089999999999996,57,1,1,0,0,1,1,0
353,0.050000000000000044,53.86999999999999,49,1,3,0,0,1,1,0
354,0.050000000000000044,38.84999999999999,53,1,1,2,0,1,1,0
355,0.050000000000000044,59.059999999999995,45,1,0,1,0,1,1,0
356,0.050000000000000044,45.34999999999999,49,1,3,1,0,1,1,0
357,0.050000000000000044,30.85999999999997,66,1,3,0,0,1,1,0
358,0.050000000000000044,63.59999999999999,44,1,2,0,0,1,1,0
359,0.050000000000000044,40.54999999999999,53,1,5,0,0,1,1,0
360,0.050000000000000044,18.24999999999993,79,1,3,0,0,1,1,0
361,0.050000000000000044,52.009999999999984,57,1,1,0,0,1,1,0
362,0.050000000000000044,44.989999999999974,57,1,2,0,0,1,1,0
363,0.050000000000000044,3.819999999999979,71,1,9,0,0,1,1,0
364,0.050000000000000044,58.81999999999999,45,1,3,0,0,1,1,0
365,0.050000000000000044,57.16999999999999,50,1,2,0,0,1,1,0
366,0.050000000000000044,52.68999999999999,54,1,1,0,0,1,1,0
367,0.050000000000000044,39.25999999999999,61,1,3,0,0,1,1,0
368,0.050000000000000044,58.77999999999999,48,1,2,0,0,1,1,0
369,0.050000000000000044,50.86999999999998,48,1,4,0,0,1,1,0
370,0.050000000000000044,30.619999999999976,61,1,3,1,0,1,1,0
371,0.050000000000000044,48.44999999999998,58,1,1,0,0,1,1,0
372,0.050000000000000044,28.11999999999999,71,1,3,0,0,1,1,0
373,0.050000000000000044,36.66999999999999,52,1,4,1,0,1,1,0
374,0.050000000000000044,66.25999999999999,42,1,2,0,0,1,1,0
375,0.050000000000000044,50.09999999999999,59,1,1,0,0,1,1,0
376,0.050000000000000044,69.37,46,1,0,0,0,1,1,0
377,0.050000000000000044,51.47999999999999,51,1,3,0,0,1,1,0
378,0.050000000000000044,64.53,47,1,1,0,0,1,1,0
379,0.050000000000000044,41.74999999999999,53,1,4,0,0,1,1,0
380,0.050000000000000044,56.19,47,1,3,0,0,1,1,0
381,0.050000000000000044,44.77999999999998,52,1,2,1,0,1,1,0
382,0.050000000000000044,63.97999999999999,47,1,1,0,0,1,1,0
383,0.050000000000000044,58.03999999999999,56,1,0,0,0,1,1,0
384,0.050000000000000044,56.33,47,1,3,0,0,1,1,0
385,0.050000000000000044,69.16,43,1,1,0,0,1,1,0
386,0.050000000000000044,76.39999999999999,40,1,0,0,0,1,1,0
387,0.050000000000000044,42.01999999999999,48,1,1,2,0,1,1,0
388,0.050000000000000044,3.82999999999997,61,1,5,3,0,1,1,0
389,0.050000000000000044,64.77,50,1,0,0,0,1,1,0
390,0.050000000000000044,69.39,46,1,0,0,0,1,1,0
391,0.050000000000000044,34.769999999999996,51,1,2,2,0,1,1,0
392,0.050000000000000044,53.409999999999975,49,1,3,0,0,1,1,0
393,0.050000000000000044,29.10999999999997,63,1,5,0,0,1,1,0
394,0.050000000000000044,64.21,47,1,1,0,0,1,1,0
395,0.050000000000000044,59.760000000000005,43,1,1,1,0,1,1,0
396,0.050000000000000044,32.459999999999965,67,1,3,0,0,1,1,0
397,0.050000000000000044,66.38,45,1,1,0,0,1,1,0
398,0.050000000000000044,71.32,41,1,1,0,0,1,1,0
399,0.050000000000000044,57.19999999999999,56,1,0,0,0,1,1,0
400,0.050000000000000044,45.72999999999998,49,1,5,0,0,1,1,0
