episode,epsilon,reward,steps,success,wall_collisions,penalty_visits,closed_door_attempts,key_collected,terminated,truncated
1,1.0,-841.9900000000005,423,0,61,12,0,1,0,1
2,0.9968333333333333,-1038.4999999999975,423,0,73,19,6,0,0,1
3,0.9936666666666667,-1020.5799999999979,423,0,52,24,12,1,0,1
4,0.9905,-954.1100000000021,423,0,58,24,0,1,0,1
5,0.9873333333333333,-871.0399999999988,423,0,66,6,3,0,0,1
6,0.9841666666666666,-921.5400000000017,423,0,76,13,0,1,0,1
7,0.981,-921.5599999999994,423,0,64,17,0,1,0,1
8,0.9778333333333333,-939.3799999999991,423,0,62,18,5,1,0,1
9,0.9746666666666667,-1033.4400000000007,423,0,87,20,1,1,0,1
10,0.9715,-955.3500000000025,423,0,78,16,0,1,0,1
11,0.9683333333333334,-944.4200000000031,423,0,78,14,0,1,0,1
12,0.9651666666666666,-938.1199999999993,423,0,82,9,0,0,0,1
13,0.962,-901.970000000003,423,0,68,13,0,1,0,1
14,0.9588333333333333,-868.9500000000018,423,0,51,19,0,1,0,1
15,0.9556666666666667,-850.1999999999995,423,0,68,5,1,0,0,1
16,0.9525,-786.1299999999998,423,0,52,11,0,1,0,1
17,0.9493333333333334,-971.8400000000007,423,0,77,20,0,1,0,1
18,0.9461666666666667,-805.02,423,0,55,7,0,0,0,1
19,0.9430000000000001,-1008.2800000000033,423,0,71,25,0,1,0,1
20,0.9398333333333333,-887.7600000000024,423,0,77,9,0,1,0,1
21,0.9366666666666666,-956.3300000000035,423,0,61,23,0,1,0,1
22,0.9335,-949.8299999999997,423,0,86,11,0,1,0,1
23,0.9303333333333333,-878.2600000000034,423,0,64,13,0,1,0,1
24,0.9271666666666667,-958.8600000000023,423,0,63,24,0,1,0,1
25,0.924,-852.0800000000023,423,0,76,4,1,1,0,1
26,0.9208333333333334,-978.5600000000003,423,0,66,24,0,1,0,1
27,0.9176666666666666,-936.9800000000018,423,0,74,16,0,1,0,1
28,0.9145,-880.0200000000012,423,0,50,16,3,1,0,1
29,0.9113333333333333,-885.5500000000012,423,0,63,14,1,1,0,1
30,0.9081666666666667,-884.5100000000035,423,0,53,19,1,1,0,1
31,0.905,-857.3000000000044,423,0,64,12,0,1,0,1
32,0.9018333333333334,-923.4300000000025,423,0,51,25,0,1,0,1
33,0.8986666666666667,-957.2200000000026,423,0,97,8,0,1,0,1
34,0.8955,-906.5499999999977,423,0,52,15,3,0,0,1
35,0.8923333333333333,-781.5600000000009,423,0,48,8,1,1,0,1
36,0.8891666666666667,-1017.2800000000018,423,0,80,23,0,1,0,1
37,0.886,-547.3200000000003,305,1,56,7,3,1,1,0
38,0.8828333333333334,-855.8900000000016,423,0,60,12,0,1,0,1
39,0.8796666666666667,-840.969999999999,423,0,65,9,1,1,0,1
40,0.8765000000000001,-835.4099999999992,423,0,61,12,0,1,0,1
41,0.8733333333333333,-815.6800000000023,423,0,56,7,0,0,0,1
42,0.8701666666666666,-872.5699999999991,423,0,59,15,1,1,0,1
43,0.867,-227.88000000000005,163,1,28,4,1,1,1,0
44,0.8638333333333333,-1047.0000000000016,423,0,102,16,0,1,0,1
45,0.8606666666666667,-979.4100000000004,423,0,110,4,0,1,0,1
46,0.8575,-967.4199999999993,423,0,108,3,0,1,0,1
47,0.8543333333333334,-812.6500000000018,423,0,51,13,0,1,0,1
48,0.8511666666666666,-963.4299999999986,423,0,62,24,0,1,0,1
49,0.848,-242.64,190,1,23,5,0,1,1,0
50,0.8448333333333333,-876.350000000001,423,0,42,24,0,1,0,1
51,0.8416666666666667,-866.0999999999997,423,0,51,17,0,1,0,1
52,0.8385,-679.7500000000001,388,1,57,11,0,1,1,0
53,0.8353333333333334,-397.7700000000004,290,1,37,3,0,1,1,0
54,0.8321666666666667,-340.22999999999956,238,1,36,4,0,1,1,0
55,0.829,-168.21999999999997,145,1,17,6,0,1,1,0
